date,time,temperature_°F,dew_point_°F,humidity_%,wind_dir,wind_speed_mph,wind_gust_mph,pressure_inHg,precip_rate_in/hr,precip_accum_in,uv_index,solar_w/m²
2024-10-02,16:59:00,58.7,52.8,81.0,ENE,2.7,3.9,29.69,0.0,0.01,1.0,161.7
2024-10-02,17:04:00,58.1,51.9,80.0,NE,3.5,4.8,29.68,0.0,0.01,0.0,96.7
2024-10-02,17:09:00,57.8,51.8,80.0,NE,2.8,3.7,29.69,0.0,0.01,1.0,165.4
2024-10-02,17:14:00,58.3,51.9,79.0,ENE,4.5,6.3,29.69,0.0,0.01,1.0,149.2
2024-10-02,17:19:00,58.5,51.8,79.0,NE,3.3,4.6,29.69,0.0,0.01,0.0,83.4
2024-10-02,17:24:00,58.0,51.9,80.0,NE,5.1,7.1,29.69,0.0,0.01,0.0,60.5
2024-10-02,17:29:00,57.5,51.7,81.0,NE,5.7,7.8,29.7,0.0,0.01,0.0,64.0
2024-10-02,17:34:00,57.2,51.6,81.0,NE,4.5,6.5,29.7,0.0,0.01,0.0,64.0
2024-10-02,17:39:00,57.0,51.2,81.0,NE,4.3,5.9,29.7,0.0,0.01,0.0,73.1
2024-10-02,17:44:00,57.0,51.0,80.0,NE,4.6,6.2,29.7,0.0,0.01,0.0,71.1
2024-10-02,17:49:00,56.9,51.0,81.0,NE,4.7,6.2,29.7,0.0,0.01,0.0,72.1
2024-10-02,17:54:00,56.9,51.2,81.0,NE,3.7,5.2,29.7,0.0,0.01,0.0,64.4
2024-10-02,17:59:00,56.8,51.1,81.0,NE,3.4,4.8,29.7,0.0,0.01,0.0,58.2
2024-10-02,18:04:00,56.8,51.2,81.0,NE,2.8,4.1,29.71,0.0,0.01,0.0,54.1
2024-10-02,18:09:00,56.8,51.5,82.0,NNE,2.2,3.0,29.7,0.0,0.01,0.0,48.1
2024-10-02,18:14:00,56.7,51.7,83.0,NE,3.6,5.1,29.71,0.0,0.01,0.0,41.0
2024-10-02,18:19:00,56.7,51.6,83.0,NNE,4.0,5.3,29.7,0.0,0.01,0.0,25.8
2024-10-02,18:20:00,56.7,51.6,83.0,NE,4.6,6.0,29.71,0.0,0.01,0.0,19.9
2024-10-02,18:44:00,55.7,50.8,84.0,NE,5.2,6.5,29.72,0.0,0.01,0.0,19.8
2024-10-02,18:49:00,55.7,50.8,84.0,NNE,5.7,7.4,29.72,0.0,0.01,0.0,18.2
2024-10-02,18:54:00,55.6,50.7,84.0,NNE,6.0,7.7,29.72,0.0,0.01,0.0,16.7
2024-10-02,18:59:00,55.4,50.7,84.0,NE,5.6,7.3,29.72,0.0,0.01,0.0,11.8
2024-10-02,19:04:00,55.2,50.5,84.0,NNE,5.6,7.2,29.72,0.0,0.01,0.0,10.0
2024-10-02,19:09:00,55.2,50.5,84.0,NE,4.9,6.6,29.73,0.0,0.01,0.0,7.1
2024-10-02,19:14:00,55.1,50.5,84.0,NE,4.3,5.6,29.73,0.0,0.01,0.0,4.7
2024-10-02,19:19:00,54.9,50.4,85.0,NNE,5.6,7.5,29.73,0.0,0.01,0.0,1.9
2024-10-02,19:24:00,54.9,50.4,85.0,NNE,4.3,5.6,29.74,0.0,0.01,0.0,1.5
2024-10-02,19:29:00,54.9,50.4,85.0,NNE,3.8,4.8,29.73,0.0,0.01,0.0,1.1
2024-10-02,19:34:00,54.7,50.2,85.0,NE,3.2,4.4,29.74,0.0,0.01,0.0,0.6
2024-10-02,19:39:00,54.6,50.3,86.0,NE,3.1,4.2,29.74,0.0,0.01,0.0,0.2
2024-10-02,19:44:00,54.5,50.2,85.0,NE,4.2,5.7,29.74,0.0,0.01,0.0,0.1
2024-10-02,19:49:00,54.7,50.2,85.0,NE,4.3,5.6,29.75,0.0,0.01,0.0,0.1
2024-10-02,19:54:00,54.7,50.2,85.0,NE,4.3,6.0,29.74,0.0,0.01,0.0,0.0
2024-10-02,19:59:00,54.5,50.0,85.0,NE,4.6,6.4,29.75,0.0,0.01,0.0,0.0
2024-10-02,20:04:00,54.5,49.8,84.0,NNE,4.8,6.5,29.75,0.0,0.01,0.0,0.0
2024-10-02,20:09:00,54.5,49.8,84.0,NE,2.9,4.0,29.75,0.0,0.01,0.0,0.0
2024-10-02,20:14:00,54.2,49.6,84.0,NNE,2.8,3.8,29.75,0.0,0.01,0.0,0.0
2024-10-02,20:19:00,54.0,49.1,84.0,NNE,3.9,5.3,29.74,0.0,0.01,0.0,0.0
2024-10-02,20:24:00,54.0,48.9,83.0,NNE,2.4,3.4,29.75,0.0,0.01,0.0,0.0
2024-10-02,20:29:00,53.7,48.8,84.0,NE,2.0,3.0,29.75,0.0,0.01,0.0,0.0
2024-10-02,20:34:00,53.4,48.7,84.0,NE,2.9,4.1,29.75,0.0,0.01,0.0,0.0
2024-10-02,20:39:00,53.2,48.6,84.0,NE,2.4,3.4,29.75,0.0,0.01,0.0,0.0
2024-10-02,20:44:00,53.2,48.6,84.0,NE,3.4,4.6,29.75,0.0,0.01,0.0,0.0
2024-10-02,20:49:00,53.4,48.7,84.0,NE,3.3,4.5,29.75,0.0,0.01,0.0,0.0
2024-10-02,20:54:00,53.6,48.8,84.0,NE,3.7,4.8,29.76,0.0,0.01,0.0,0.0
2024-10-02,20:59:00,53.9,48.7,83.0,NE,4.3,5.7,29.75,0.0,0.01,0.0,0.0
2024-10-02,21:04:00,54.0,48.5,82.0,NE,4.4,6.3,29.76,0.0,0.01,0.0,0.0
2024-10-02,21:09:00,54.1,48.4,81.0,NE,4.3,6.0,29.76,0.0,0.01,0.0,0.0
2024-10-02,21:14:00,54.3,48.6,81.0,NE,4.3,5.5,29.76,0.0,0.01,0.0,0.0
2024-10-02,21:19:00,54.2,48.7,82.0,NNE,3.7,5.0,29.76,0.0,0.01,0.0,0.0
2024-10-02,21:24:00,54.1,48.7,82.0,NNE,4.0,5.0,29.76,0.0,0.01,0.0,0.0
2024-10-02,21:29:00,54.1,48.8,82.0,NNE,4.5,5.7,29.76,0.0,0.01,0.0,0.0
2024-10-02,21:34:00,54.0,48.6,82.0,NE,5.3,6.9,29.76,0.0,0.01,0.0,0.0
2024-10-02,21:39:00,54.0,48.5,82.0,NE,5.6,8.0,29.76,0.0,0.01,0.0,0.0
2024-10-02,21:44:00,54.0,48.2,81.0,NE,5.1,7.0,29.77,0.0,0.01,0.0,0.0
2024-10-02,21:49:00,53.7,48.3,82.0,NE,3.7,5.1,29.77,0.0,0.01,0.0,0.0
2024-10-02,21:54:00,53.6,48.2,82.0,NE,4.0,5.6,29.77,0.0,0.01,0.0,0.0
2024-10-02,21:59:00,53.4,48.0,82.0,NE,5.8,8.2,29.77,0.0,0.01,0.0,0.0
2024-10-02,22:04:00,53.3,47.9,82.0,NE,5.1,7.0,29.77,0.0,0.01,0.0,0.0
2024-10-02,22:09:00,53.2,47.9,82.0,NE,3.9,5.2,29.78,0.0,0.01,0.0,0.0
2024-10-02,22:14:00,53.1,48.0,83.0,NE,3.9,5.6,29.77,0.0,0.01,0.0,0.0
2024-10-02,22:19:00,53.1,48.0,83.0,NE,3.6,5.3,29.78,0.0,0.01,0.0,0.0
2024-10-02,22:24:00,53.1,48.0,83.0,NE,4.4,6.1,29.78,0.0,0.01,0.0,0.0
2024-10-02,22:29:00,53.1,48.0,83.0,NE,3.8,5.4,29.78,0.0,0.01,0.0,0.0
2024-10-02,22:34:00,53.1,48.0,83.0,NE,3.5,5.1,29.78,0.0,0.01,0.0,0.0
2024-10-02,22:39:00,53.1,48.0,83.0,NE,3.9,5.4,29.78,0.0,0.01,0.0,0.0
2024-10-02,22:44:00,53.1,48.0,83.0,NE,3.1,4.4,29.79,0.0,0.01,0.0,0.0
2024-10-02,22:49:00,53.1,48.0,83.0,NE,4.4,6.2,29.79,0.0,0.01,0.0,0.0
2024-10-02,22:54:00,53.1,48.0,83.0,NE,4.7,6.5,29.78,0.0,0.01,0.0,0.0
2024-10-02,22:59:00,53.1,48.0,83.0,NE,4.4,6.1,29.79,0.0,0.01,0.0,0.0
2024-10-02,23:04:00,53.1,48.1,83.0,NE,5.0,6.8,29.79,0.0,0.01,0.0,0.0
2024-10-02,23:09:00,53.1,48.0,83.0,NE,4.1,5.5,29.79,0.0,0.01,0.0,0.0
2024-10-02,23:14:00,53.1,48.3,84.0,NE,4.3,5.7,29.79,0.0,0.01,0.0,0.0
2024-10-02,23:19:00,53.1,48.4,84.0,NE,4.1,5.6,29.79,0.0,0.01,0.0,0.0
2024-10-02,23:24:00,53.0,48.3,84.0,NE,3.9,5.9,29.79,0.0,0.01,0.0,0.0
2024-10-02,23:29:00,52.9,48.4,85.0,NE,3.7,5.1,29.79,0.0,0.01,0.0,0.0
2024-10-02,23:34:00,52.9,48.3,84.0,NE,4.9,6.4,29.79,0.0,0.01,0.0,0.0
2024-10-02,23:39:00,53.1,48.4,84.0,NE,4.5,6.0,29.79,0.0,0.01,0.0,0.0
2024-10-02,23:44:00,52.9,48.2,84.0,NE,4.5,5.9,29.8,0.0,0.01,0.0,0.0
2024-10-02,23:49:00,52.9,48.3,84.0,NE,3.6,5.0,29.8,0.0,0.01,0.0,0.0
2024-10-02,23:54:00,52.9,48.3,84.0,NNE,5.8,7.8,29.8,0.0,0.01,0.0,0.0
2024-10-02,23:59:00,52.9,48.5,85.0,NNE,3.7,5.2,29.8,0.0,0.01,0.0,0.0
2024-10-03,00:04:00,52.8,48.5,85.0,NNE,4.6,6.1,29.8,0.0,0.0,0.0,0.0
2024-10-03,00:09:00,52.7,48.4,85.0,NE,4.4,6.3,29.8,0.0,0.0,0.0,0.0
2024-10-03,00:14:00,52.8,48.5,85.0,NE,4.8,6.6,29.81,0.0,0.0,0.0,0.0
2024-10-03,00:19:00,52.7,48.4,85.0,NE,4.2,5.9,29.8,0.0,0.0,0.0,0.0
2024-10-03,00:24:00,52.7,48.4,85.0,NNE,4.3,6.1,29.8,0.0,0.0,0.0,0.0
2024-10-03,00:29:00,52.6,48.3,85.0,ENE,4.6,6.5,29.81,0.0,0.0,0.0,0.0
2024-10-03,00:34:00,52.5,48.0,85.0,NE,5.6,7.3,29.81,0.0,0.0,0.0,0.0
2024-10-03,00:39:00,52.4,47.8,84.0,NE,4.8,6.6,29.81,0.0,0.0,0.0,0.0
2024-10-03,00:44:00,52.3,47.5,84.0,NE,5.3,7.1,29.81,0.0,0.0,0.0,0.0
2024-10-03,00:49:00,52.3,47.3,83.0,NE,5.8,8.3,29.81,0.0,0.0,0.0,0.0
2024-10-03,00:54:00,52.3,47.0,82.0,NE,5.9,7.9,29.81,0.0,0.0,0.0,0.0
2024-10-03,00:59:00,52.3,47.1,83.0,NE,3.7,5.0,29.81,0.0,0.0,0.0,0.0
2024-10-03,01:04:00,52.2,47.1,83.0,ENE,4.7,6.9,29.81,0.0,0.0,0.0,0.0
2024-10-03,01:09:00,52.2,47.1,83.0,NE,4.6,6.7,29.81,0.0,0.0,0.0,0.0
2024-10-03,01:14:00,52.2,47.1,83.0,NE,4.1,5.7,29.81,0.0,0.0,0.0,0.0
2024-10-03,01:19:00,52.0,46.9,83.0,NE,4.9,6.9,29.81,0.0,0.0,0.0,0.0
2024-10-03,01:24:00,52.0,46.6,82.0,ENE,5.5,7.3,29.81,0.0,0.0,0.0,0.0
2024-10-03,01:29:00,52.0,46.6,82.0,ENE,5.0,7.2,29.81,0.0,0.0,0.0,0.0
2024-10-03,01:34:00,52.0,46.6,82.0,ENE,4.0,5.6,29.81,0.0,0.0,0.0,0.0
2024-10-03,01:39:00,51.9,46.6,82.0,NE,5.5,7.9,29.81,0.0,0.0,0.0,0.0
2024-10-03,01:44:00,52.0,46.5,82.0,NE,4.3,5.9,29.81,0.0,0.0,0.0,0.0
2024-10-03,01:49:00,51.9,46.6,82.0,NE,3.8,5.5,29.81,0.0,0.0,0.0,0.0
2024-10-03,01:54:00,51.8,46.6,82.0,NE,3.1,4.5,29.81,0.0,0.0,0.0,0.0
2024-10-03,01:59:00,51.6,46.4,82.0,NE,4.0,5.3,29.81,0.0,0.0,0.0,0.0
2024-10-03,02:04:00,51.6,46.4,82.0,NE,4.1,5.6,29.82,0.0,0.0,0.0,0.0
2024-10-03,02:09:00,51.8,46.2,81.0,NE,5.5,7.2,29.82,0.0,0.0,0.0,0.0
2024-10-03,02:14:00,51.8,46.2,81.0,NE,3.4,5.0,29.82,0.0,0.0,0.0,0.0
2024-10-03,02:19:00,51.7,46.1,81.0,NE,3.5,4.8,29.83,0.0,0.0,0.0,0.0
2024-10-03,02:24:00,51.6,46.3,82.0,NE,3.6,5.0,29.83,0.0,0.0,0.0,0.0
2024-10-03,02:29:00,51.4,46.2,82.0,NE,4.1,5.5,29.83,0.0,0.0,0.0,0.0
2024-10-03,02:34:00,51.5,46.1,82.0,NE,5.0,6.7,29.83,0.0,0.0,0.0,0.0
2024-10-03,02:39:00,51.6,46.0,81.0,NE,4.8,6.3,29.83,0.0,0.0,0.0,0.0
2024-10-03,02:44:00,51.6,46.0,81.0,NE,3.7,5.1,29.83,0.0,0.0,0.0,0.0
2024-10-03,02:49:00,51.5,45.9,81.0,NE,3.9,5.8,29.83,0.0,0.0,0.0,0.0
2024-10-03,02:54:00,51.4,45.9,81.0,NE,4.0,5.7,29.82,0.0,0.0,0.0,0.0
2024-10-03,02:59:00,51.6,46.0,81.0,NE,5.1,6.9,29.83,0.0,0.0,0.0,0.0
2024-10-03,03:04:00,51.5,45.9,81.0,NE,4.0,5.4,29.83,0.0,0.0,0.0,0.0
2024-10-03,03:09:00,51.4,45.9,81.0,NE,3.8,5.0,29.83,0.0,0.0,0.0,0.0
2024-10-03,03:14:00,51.4,45.8,81.0,NE,3.4,4.9,29.83,0.0,0.0,0.0,0.0
2024-10-03,03:19:00,51.4,45.8,81.0,NE,3.5,4.6,29.83,0.0,0.0,0.0,0.0
2024-10-03,03:24:00,51.3,45.7,81.0,NE,3.9,5.2,29.83,0.0,0.0,0.0,0.0
2024-10-03,03:29:00,51.2,45.6,81.0,NNE,3.9,5.3,29.83,0.0,0.0,0.0,0.0
2024-10-03,03:34:00,51.1,45.5,81.0,ENE,4.4,6.5,29.83,0.0,0.0,0.0,0.0
2024-10-03,03:39:00,51.1,45.5,81.0,NE,2.6,3.8,29.83,0.0,0.0,0.0,0.0
2024-10-03,03:44:00,50.9,45.3,81.0,NE,3.8,5.0,29.83,0.0,0.0,0.0,0.0
2024-10-03,03:49:00,50.8,45.4,82.0,NE,3.1,4.2,29.84,0.0,0.0,0.0,0.0
2024-10-03,03:54:00,50.5,45.3,82.0,NE,3.0,4.4,29.83,0.0,0.0,0.0,0.0
2024-10-03,03:59:00,50.4,45.1,82.0,NE,3.8,5.3,29.83,0.0,0.0,0.0,0.0
2024-10-03,04:04:00,50.4,44.9,81.0,NE,2.3,3.1,29.83,0.0,0.0,0.0,0.0
2024-10-03,04:09:00,50.1,44.9,82.0,NE,3.5,4.8,29.83,0.0,0.0,0.0,0.0
2024-10-03,04:14:00,50.0,44.8,82.0,NE,2.4,3.3,29.83,0.0,0.0,0.0,0.0
2024-10-03,04:19:00,49.7,44.7,83.0,NE,2.6,3.6,29.83,0.0,0.0,0.0,0.0
2024-10-03,04:24:00,49.5,44.6,84.0,NE,2.5,3.1,29.84,0.0,0.0,0.0,0.0
2024-10-03,04:29:00,49.4,44.7,84.0,NE,2.5,3.6,29.83,0.0,0.0,0.0,0.0
2024-10-03,04:34:00,49.0,44.7,85.0,NE,1.9,2.8,29.84,0.0,0.0,0.0,0.0
2024-10-03,04:39:00,48.9,44.9,86.0,NE,2.3,3.3,29.83,0.0,0.0,0.0,0.0
2024-10-03,04:44:00,48.8,44.9,86.0,NE,2.7,3.5,29.83,0.0,0.0,0.0,0.0
2024-10-03,04:49:00,49.0,45.0,86.0,NE,2.7,3.8,29.84,0.0,0.0,0.0,0.0
2024-10-03,04:54:00,48.9,45.1,87.0,NE,2.4,3.1,29.84,0.0,0.0,0.0,0.0
2024-10-03,04:59:00,48.9,45.1,87.0,NE,2.6,3.5,29.84,0.0,0.0,0.0,0.0
2024-10-03,05:04:00,48.7,45.0,87.0,NE,2.6,3.5,29.84,0.0,0.0,0.0,0.0
2024-10-03,05:09:00,48.6,45.1,88.0,NE,2.1,2.9,29.84,0.0,0.0,0.0,0.0
2024-10-03,05:14:00,48.3,44.9,88.0,NNE,1.5,2.1,29.84,0.0,0.0,0.0,0.0
2024-10-03,05:19:00,48.3,44.9,88.0,NNE,1.8,2.8,29.84,0.0,0.0,0.0,0.0
2024-10-03,05:24:00,48.0,45.0,89.0,NNE,2.0,2.7,29.84,0.0,0.0,0.0,0.0
2024-10-03,05:29:00,48.0,45.0,89.0,NE,1.7,2.3,29.84,0.0,0.0,0.0,0.0
2024-10-03,05:34:00,47.9,44.9,89.0,NE,1.5,1.9,29.84,0.0,0.0,0.0,0.0
2024-10-03,05:39:00,47.7,44.7,89.0,NNE,1.5,2.3,29.84,0.0,0.0,0.0,0.0
2024-10-03,05:44:00,47.7,44.6,89.0,NE,1.3,1.8,29.84,0.0,0.0,0.0,0.0
2024-10-03,05:49:00,47.6,44.5,89.0,NE,1.5,2.2,29.84,0.0,0.0,0.0,0.0
2024-10-03,05:54:00,47.6,44.5,89.0,NE,2.2,3.1,29.85,0.0,0.0,0.0,0.0
2024-10-03,05:59:00,47.7,44.7,89.0,NE,2.5,3.6,29.85,0.0,0.0,0.0,0.0
2024-10-03,06:04:00,47.9,44.9,89.0,NE,1.7,2.5,29.85,0.0,0.0,0.0,0.0
2024-10-03,06:09:00,47.8,44.8,89.0,NE,2.2,3.0,29.85,0.0,0.0,0.0,0.0
2024-10-03,06:14:00,47.9,44.9,89.0,NE,2.3,3.5,29.85,0.0,0.0,0.0,0.0
2024-10-03,06:19:00,47.8,44.8,89.0,NE,2.5,3.4,29.85,0.0,0.0,0.0,0.0
2024-10-03,06:24:00,47.8,44.8,89.0,NNE,2.3,3.2,29.85,0.0,0.0,0.0,0.0
2024-10-03,06:29:00,47.7,44.6,89.0,NNE,2.4,3.2,29.86,0.0,0.0,0.0,0.0
2024-10-03,06:34:00,47.6,44.5,89.0,NNE,1.9,2.7,29.86,0.0,0.0,0.0,0.0
2024-10-03,06:39:00,47.3,44.3,89.0,NNE,0.7,1.2,29.85,0.0,0.0,0.0,0.0
2024-10-03,06:44:00,47.1,44.1,89.0,NE,1.2,1.9,29.86,0.0,0.0,0.0,0.0
2024-10-03,06:49:00,47.1,44.2,89.0,NE,1.7,2.5,29.86,0.0,0.0,0.0,0.0
2024-10-03,06:54:00,47.2,44.2,89.0,NE,1.9,2.6,29.86,0.0,0.0,0.0,0.0
2024-10-03,06:59:00,47.0,44.1,89.0,NE,1.8,2.5,29.86,0.0,0.0,0.0,0.0
2024-10-03,07:04:00,46.9,44.2,90.0,NE,2.1,3.0,29.86,0.0,0.0,0.0,0.0
2024-10-03,07:09:00,46.8,44.1,90.0,NE,1.4,2.1,29.86,0.0,0.0,0.0,0.0
2024-10-03,07:14:00,46.8,44.1,90.0,NNE,2.8,3.4,29.87,0.0,0.0,0.0,0.0
2024-10-03,07:19:00,46.8,44.1,90.0,NE,1.8,2.4,29.87,0.0,0.0,0.0,0.0
2024-10-03,07:24:00,46.7,44.0,90.0,NNE,2.2,3.0,29.86,0.0,0.0,0.0,0.0
2024-10-03,07:29:00,46.6,43.9,90.0,NNE,2.1,2.8,29.87,0.0,0.0,0.0,0.1
2024-10-03,07:34:00,46.3,43.6,90.0,NE,1.2,1.7,29.87,0.0,0.0,0.0,0.3
2024-10-03,07:39:00,46.1,43.7,91.0,NNE,1.3,2.0,29.87,0.0,0.0,0.0,0.6
2024-10-03,07:44:00,46.0,43.7,91.0,NNE,1.5,1.9,29.87,0.0,0.0,0.0,1.2
2024-10-03,07:49:00,45.9,43.5,91.0,NNE,1.4,1.8,29.88,0.0,0.0,0.0,2.1
2024-10-03,07:54:00,45.7,43.3,91.0,North,0.9,1.3,29.88,0.0,0.0,0.0,3.5
2024-10-03,07:59:00,45.4,43.1,91.0,NNW,0.7,1.0,29.88,0.0,0.0,0.0,5.2
2024-10-03,08:04:00,45.2,43.0,92.0,NNW,1.1,1.3,29.88,0.0,0.0,0.0,7.1
2024-10-03,08:09:00,45.0,42.8,92.0,NNW,1.1,1.4,29.88,0.0,0.0,0.0,9.2
2024-10-03,08:14:00,44.8,42.6,92.0,NNW,1.0,1.1,29.88,0.0,0.0,0.0,11.3
2024-10-03,08:19:00,45.0,42.9,92.0,NNW,1.0,1.1,29.88,0.0,0.0,0.0,13.5
2024-10-03,08:24:00,45.3,43.2,92.0,NNW,0.9,1.1,29.89,0.0,0.0,0.0,15.6
2024-10-03,08:29:00,45.4,43.3,92.0,NNW,0.8,1.2,29.89,0.0,0.0,0.0,17.3
2024-10-03,08:34:00,45.7,43.5,92.0,NNW,0.7,1.1,29.89,0.0,0.0,0.0,19.2
2024-10-03,08:39:00,46.1,43.9,92.0,NNW,0.8,1.1,29.89,0.0,0.0,0.0,20.7
2024-10-03,08:44:00,46.3,44.1,92.0,NNW,0.7,1.1,29.89,0.0,0.0,0.0,24.7
2024-10-03,08:49:00,46.7,44.3,91.0,NNW,0.9,1.4,29.89,0.0,0.0,0.0,23.4
2024-10-03,08:54:00,47.0,44.7,91.0,NNW,1.1,1.3,29.89,0.0,0.0,0.0,25.8
2024-10-03,08:59:00,47.4,44.9,91.0,NNW,1.1,1.6,29.9,0.0,0.0,0.0,26.4
2024-10-03,09:04:00,47.8,44.9,90.0,NNW,0.9,1.2,29.9,0.0,0.0,0.0,27.9
2024-10-03,09:09:00,48.3,45.3,90.0,NNW,0.5,0.8,29.9,0.0,0.0,0.0,50.2
2024-10-03,09:14:00,48.7,45.4,89.0,NNW,0.9,1.2,29.9,0.0,0.0,0.0,55.1
2024-10-03,09:19:00,49.3,45.7,88.0,North,0.8,1.2,29.9,0.0,0.0,0.0,58.2
2024-10-03,09:24:00,49.7,45.8,86.0,ENE,1.0,1.8,29.9,0.0,0.0,0.0,63.3
2024-10-03,09:29:00,50.3,45.6,84.0,East,2.2,2.8,29.9,0.0,0.0,0.0,78.7
2024-10-03,09:34:00,50.6,45.7,83.0,East,2.0,2.8,29.9,0.0,0.0,1.0,112.2
2024-10-03,09:39:00,51.2,46.0,82.0,East,1.9,2.6,29.9,0.0,0.0,1.0,131.1
2024-10-03,09:44:00,51.7,46.2,81.0,ESE,2.0,2.8,29.91,0.0,0.0,1.0,159.7
2024-10-03,09:49:00,52.3,46.3,80.0,ESE,1.8,2.5,29.91,0.0,0.0,1.0,166.3
2024-10-03,09:54:00,52.7,46.5,79.0,East,1.8,2.5,29.91,0.0,0.0,1.0,171.8
2024-10-03,09:59:00,52.8,46.3,78.0,ENE,3.3,4.3,29.91,0.0,0.0,1.0,164.6
2024-10-03,10:04:00,52.8,46.3,78.0,NE,3.3,4.5,29.91,0.0,0.0,1.0,172.9
2024-10-03,10:09:00,52.7,46.1,78.0,ENE,3.9,5.6,29.91,0.0,0.0,1.0,186.8
2024-10-03,10:14:00,52.6,45.7,77.0,ENE,4.9,7.1,29.91,0.0,0.0,1.0,197.1
2024-10-03,10:19:00,52.8,46.1,78.0,ENE,3.5,4.9,29.92,0.0,0.0,2.0,231.0
2024-10-03,10:24:00,52.9,46.0,77.0,ENE,5.6,7.6,29.92,0.0,0.0,2.0,216.4
2024-10-03,10:29:00,53.0,46.1,77.0,NE,4.0,5.4,29.92,0.0,0.0,2.0,224.6
2024-10-03,10:34:00,53.5,46.6,77.0,NE,3.9,5.2,29.92,0.0,0.0,2.0,234.6
2024-10-03,10:39:00,53.5,46.4,77.0,NE,4.0,5.8,29.92,0.0,0.0,2.0,243.3
2024-10-03,10:44:00,53.7,46.5,76.0,NE,3.5,4.6,29.92,0.0,0.0,2.0,252.4
2024-10-03,10:49:00,53.8,46.0,75.0,ENE,5.1,7.0,29.92,0.0,0.0,2.0,260.9
2024-10-03,10:54:00,54.0,46.4,76.0,NE,3.8,5.5,29.92,0.0,0.0,2.0,268.0
2024-10-03,10:59:00,54.1,46.5,75.0,NE,4.2,6.0,29.92,0.0,0.0,2.0,277.2
2024-10-03,11:04:00,54.5,46.9,75.0,ENE,3.8,5.4,29.92,0.0,0.0,2.0,284.3
2024-10-03,11:09:00,54.7,46.7,74.0,NE,5.2,6.6,29.92,0.0,0.0,2.0,292.5
2024-10-03,11:14:00,54.7,46.8,75.0,NE,3.5,5.1,29.92,0.0,0.0,2.0,300.1
2024-10-03,11:19:00,54.9,46.7,74.0,NE,4.2,5.8,29.93,0.0,0.0,2.0,307.8
2024-10-03,11:24:00,54.8,45.8,72.0,ENE,5.8,8.1,29.93,0.0,0.0,3.0,314.5
2024-10-03,11:29:00,54.9,45.3,70.0,ENE,6.4,8.8,29.93,0.0,0.0,3.0,320.7
2024-10-03,11:34:00,54.9,45.4,70.0,NE,5.9,8.0,29.93,0.0,0.0,3.0,327.1
2024-10-03,11:39:00,55.0,45.3,70.0,NE,7.4,10.9,29.93,0.0,0.0,3.0,334.0
2024-10-03,11:44:00,55.0,45.0,69.0,ENE,6.6,9.2,29.93,0.0,0.0,3.0,338.5
2024-10-03,11:49:00,55.5,45.9,70.0,NE,4.2,5.9,29.93,0.0,0.0,3.0,344.3
2024-10-03,11:54:00,55.6,45.3,68.0,NE,6.7,8.9,29.93,0.0,0.0,3.0,349.4
2024-10-03,11:59:00,55.7,45.4,68.0,ENE,5.2,7.2,29.93,0.0,0.0,3.0,356.0
2024-10-03,12:04:00,56.0,45.5,68.0,ENE,6.1,8.3,29.93,0.0,0.0,3.0,363.2
2024-10-03,12:09:00,55.9,45.2,67.0,ENE,7.3,10.4,29.93,0.0,0.0,3.0,363.3
2024-10-03,12:14:00,55.9,44.6,66.0,ENE,7.1,9.8,29.92,0.0,0.0,3.0,368.5
2024-10-03,12:19:00,55.8,44.7,66.0,ENE,7.2,10.2,29.93,0.0,0.0,3.0,374.1
2024-10-03,12:24:00,55.9,45.1,67.0,ENE,6.5,9.4,29.93,0.0,0.0,3.0,376.5
2024-10-03,12:29:00,56.4,45.6,67.0,ENE,5.4,7.4,29.92,0.0,0.0,3.0,383.9
2024-10-03,12:34:00,56.5,45.2,66.0,ENE,6.7,9.0,29.92,0.0,0.0,3.0,384.1
2024-10-03,12:39:00,56.4,45.1,66.0,ENE,7.2,10.0,29.92,0.0,0.0,3.0,383.4
2024-10-03,12:44:00,56.4,44.3,64.0,ENE,8.0,10.6,29.92,0.0,0.0,3.0,390.6
2024-10-03,12:47:00,56.6,44.3,64.0,ENE,7.9,11.6,29.92,0.0,0.0,3.0,391.0
2024-10-03,13:14:00,56.9,44.6,63.0,East,5.7,7.6,29.92,0.0,0.0,3.0,396.9
2024-10-03,13:16:00,57.0,44.7,63.0,East,6.2,8.9,29.91,0.0,0.0,3.0,393.2
2024-10-03,13:24:00,56.9,44.4,63.0,ENE,7.2,9.7,29.91,0.0,0.0,3.0,393.1
2024-10-03,13:29:00,57.1,44.6,63.0,NE,7.4,9.9,29.91,0.0,0.0,3.0,400.6
2024-10-03,13:34:00,57.0,44.5,63.0,ENE,6.3,9.1,29.91,0.0,0.0,4.0,414.8
2024-10-03,13:39:00,57.0,45.0,64.0,NE,5.3,7.8,29.91,0.0,0.0,3.0,402.5
2024-10-03,13:44:00,57.3,44.8,63.0,East,5.7,7.5,29.91,0.0,0.0,3.0,401.6
2024-10-03,13:49:00,57.9,45.8,64.0,NE,4.8,7.0,29.91,0.0,0.0,4.0,425.4
2024-10-03,13:54:00,58.1,46.0,64.0,NNE,7.2,9.3,29.91,0.0,0.0,4.0,458.6
2024-10-03,13:59:00,57.2,45.2,64.0,NE,7.3,9.4,29.91,0.0,0.0,2.0,280.5
2024-10-03,14:04:00,55.4,44.3,66.0,NE,5.2,7.4,29.91,0.0,0.0,3.0,392.8
